"formula","C","H","O","N","S","P","Class","Class_detailed","AImod","NOSC","HC","OC","DBE_AI","DBE","DBE_C"
"C35H58O18N2",35,58,18,2,0,0,"aliphatic","aliphatic+N",-0.125,-0.4571,1.66,0.51,-12,8,-0.3429
"C48H58O8S1",48,58,8,0,1,0,"unsaturated/lignin","unsaturated/lignin",0.3488,-0.8333,1.21,0.17,11,20,0.2292
"C40H64O8N2S1P2",40,64,8,2,1,2,"aliphatic","aliphatic+N",0.0645,-1,1.6,0.2,-2,11,-0.05
"C33H68O13N2S1P2",33,68,13,2,1,2,"aliphatic","lipid",-0.4419,-1.0303,2.06,0.39,-16,2,-0.4848
"C36H62O17N2",36,62,17,2,0,0,"aliphatic","aliphatic+N",-0.1373,-0.6111,1.72,0.47,-12,7,-0.3333
"C41H62O15",41,62,15,0,0,0,"aliphatic","aliphatic",0.1045,-0.7805,1.51,0.37,-4,11,-0.0976
"C52H59O5P1",52,59,5,0,0,1,"unsaturated/lignin","unsaturated/lignin",0.4227,-0.9423,1.13,0.1,18,24,0.3462
"C48H64O2N2S1P2",48,64,2,2,1,2,"unsaturated/lignin","unsaturated/lignin",0.3095,-1.0833,1.33,0.04,12,19,0.25
"C41H68O7N2S1P2",41,68,7,2,1,2,"aliphatic","aliphatic+N",0.0462,-1.122,1.66,0.17,-2,10,-0.0488
"C42H72O6N2S1P2",42,72,6,2,1,2,"aliphatic","aliphatic+N",0.0294,-1.2381,1.71,0.14,-2,9,-0.0476
"C27H43O22N1P2",27,43,22,1,0,2,"aliphatic","aliphatic+N",-0.4615,0.1481,1.59,0.81,-17,8,-0.6296
"C34H54O18N1P1",34,54,18,1,0,1,"aliphatic","aliphatic+N",-0.087,-0.4412,1.59,0.53,-11,9,-0.3235
"C34H53O20N1",34,53,20,1,0,0,"aliphatic","aliphatic+N",-0.087,-0.2941,1.56,0.59,-12,9,-0.3529
"C35H58O17N1P1",35,58,17,1,0,1,"aliphatic","aliphatic+N",-0.102,-0.6,1.66,0.49,-11,8,-0.3143
"C47H57O8N1S1",47,57,8,1,1,0,"unsaturated/lignin","unsaturated/lignin",0.3415,-0.766,1.21,0.17,10,20,0.2128
"C40H61O15N1",40,61,15,1,0,0,"aliphatic","aliphatic+N",0.0794,-0.7,1.52,0.38,-5,11,-0.125
"C48H61O7N1S1",48,61,7,1,1,0,"unsaturated/lignin","unsaturated/lignin",0.3176,-0.875,1.27,0.15,10,19,0.2083
"C52H61O4N1S1",52,61,4,1,1,0,"unsaturated/lignin","unsaturated/lignin",0.3958,-0.9231,1.17,0.08,17,23,0.3269
"C41H66O12N1P1",41,66,12,1,0,1,"aliphatic","aliphatic+N",0.0606,-0.9512,1.61,0.29,-4,10,-0.0976
"C25H18O26P2",25,18,26,0,0,2,"unsaturated/lignin","unsaturated/lignin",0.3,1.36,0.72,1.04,-10,18,-0.4
"C35H24O22",35,24,22,0,0,0,"aromatic","aromatic",0.5417,0.5714,0.69,0.63,2,24,0.0571
"C24H32O26N2S1",24,32,26,2,1,0,"unsaturated/lignin","unsaturated/lignin",-0.75,1.1667,1.33,1.08,-19,10,-0.7917
"C32H28O24",32,28,24,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.35,0.625,0.88,0.75,-5,19,-0.1562
"C36H28O21",36,28,21,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.4902,0.3889,0.78,0.58,2,23,0.0556
"C28H34O21N2P2",28,34,21,2,0,2,"unsaturated/lignin","unsaturated/lignin",-0.037,0.5,1.21,0.75,-11,14,-0.3929
"C33H32O23",33,32,23,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.3023,0.4242,0.97,0.7,-5,18,-0.1515
"C23H41O26S1P1",23,41,26,0,1,1,"aliphatic","aliphatic",-1.375,0.5652,1.78,1.13,-24,4,-1.0435
"C26H40O24N2S1",26,40,24,2,1,0,"aliphatic","aliphatic+N",-0.6364,0.6154,1.54,0.92,-19,8,-0.7308
"C37H37O14N2S1P1",37,37,14,2,1,1,"unsaturated/lignin","unsaturated/lignin",0.3846,-0.027,1,0.38,3,21,0.0811
"C35H40O21",35,40,21,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.2245,0.0571,1.14,0.6,-5,16,-0.1429
"C39H45O12N2S1P1",39,45,12,2,1,1,"unsaturated/lignin","unsaturated/lignin",0.3103,-0.3333,1.15,0.31,3,19,0.0769
"C37H48O19",37,48,19,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.1636,-0.2703,1.3,0.51,-5,14,-0.1351
"C27H56O26",27,56,26,0,0,0,"aliphatic","carbohydrate",-0.9286,-0.1481,2.07,0.96,-26,0,-0.963
"C41H53O10N2S1P1",41,53,10,2,1,1,"unsaturated/lignin","unsaturated/lignin",0.25,-0.6098,1.29,0.24,3,17,0.0732
"C46H54O8P2",46,54,8,0,0,2,"unsaturated/lignin","unsaturated/lignin",0.375,-0.8261,1.17,0.17,11,21,0.2391
"C39H56O17",39,56,17,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.1148,-0.5641,1.44,0.44,-5,12,-0.1282
"C36H61O17P1",36,61,17,0,0,1,"aliphatic","aliphatic",-0.0943,-0.75,1.69,0.47,-11,7,-0.3056
"C40H60O16",40,60,16,0,0,0,"aliphatic","aliphatic",0.0938,-0.7,1.5,0.4,-5,11,-0.125
"C48H60O8S1",48,60,8,0,1,0,"unsaturated/lignin","unsaturated/lignin",0.3256,-0.875,1.25,0.17,10,19,0.2083
"C45H66O6S1P2",45,66,6,0,1,2,"unsaturated/lignin","unsaturated/lignin",0.2051,-1.1556,1.47,0.13,5,14,0.1111
"C54H56O4N2",54,56,4,2,0,0,"unsaturated/lignin","unsaturated/lignin",0.48,-0.7778,1.04,0.07,22,28,0.4074
"C49H64O7S1",49,64,7,0,1,0,"unsaturated/lignin","unsaturated/lignin",0.3034,-0.9796,1.31,0.14,10,18,0.2041
"C50H69O4S1P1",50,69,4,0,1,1,"unsaturated/lignin","unsaturated/lignin",0.2826,-1.18,1.38,0.08,11,17,0.22
"C47H74O4S1P2",47,74,4,0,1,2,"aliphatic","aliphatic",0.1667,-1.3617,1.57,0.09,5,12,0.1064
"C53H80O3S1",53,80,3,0,1,0,"aliphatic","aliphatic",0.2277,-1.3585,1.51,0.06,10,14,0.1887
"C50H86O1S1P2",50,86,1,0,1,2,"aliphatic","aliphatic",0.1183,-1.64,1.72,0.02,5,9,0.1
"C46H86O6P2",46,86,6,0,0,2,"aliphatic","aliphatic",0,-1.6087,1.87,0.13,-3,5,-0.0652
"C55H76O2N2",55,76,2,2,0,0,"unsaturated/lignin","unsaturated/lignin",0.3077,-1.2,1.38,0.04,15,19,0.2727
"C45H85O5N2S1P1",45,85,5,2,1,1,"aliphatic","aliphatic+N",-0.039,-1.4889,1.89,0.11,-4,5,-0.0889
"C48H80O7N2",48,80,7,2,0,0,"aliphatic","aliphatic+N",0.1059,-1.25,1.67,0.15,1,10,0.0208
"C45H84O7N2S1",45,84,7,2,1,0,"aliphatic","aliphatic+N",-0.039,-1.3778,1.87,0.16,-5,5,-0.1111
"C53H80O5",53,80,5,0,0,0,"aliphatic","aliphatic",0.2277,-1.3208,1.51,0.09,9,14,0.1698
"C52H81O2N2P1",52,81,2,2,0,1,"aliphatic","aliphatic+N",0.2083,-1.3654,1.56,0.04,9,14,0.1731
"C49H84O4N2S1",49,84,4,2,1,0,"aliphatic","aliphatic+N",0.0909,-1.3878,1.71,0.08,2,9,0.0408
"C49H86O2N2P2",49,86,2,2,0,2,"aliphatic","aliphatic+N",0.0909,-1.551,1.76,0.04,3,9,0.0612
"C45H84O9N2",45,84,9,2,0,0,"aliphatic","aliphatic+N",-0.039,-1.3333,1.87,0.2,-6,5,-0.1333
"C43H89O10P1",43,89,10,0,0,1,"aliphatic","lipid",-0.1622,-1.6047,2.07,0.23,-11,0,-0.2558
"C37H51O18N1",37,51,18,1,0,0,"unsaturated/lignin","unsaturated/lignin",0.1111,-0.3243,1.38,0.49,-6,13,-0.1622
"C45H51O10N1S1",45,51,10,1,1,0,"unsaturated/lignin","unsaturated/lignin",0.3684,-0.5778,1.13,0.22,9,21,0.2
"C46H55O9N1S1",46,55,9,1,1,0,"unsaturated/lignin","unsaturated/lignin",0.3418,-0.6957,1.2,0.2,9,20,0.1957
"C47H59O8N1S1",47,59,8,1,1,0,"unsaturated/lignin","unsaturated/lignin",0.3171,-0.8085,1.26,0.17,9,19,0.1915
"C34H22O23",34,22,23,0,0,0,"aromatic","aromatic",0.5556,0.7059,0.65,0.68,1,24,0.0294
"C27H30O24N2S1",27,30,24,2,1,0,"unsaturated/lignin","unsaturated/lignin",-0.0833,0.963,1.11,0.89,-13,14,-0.4815
"C35H26O22",35,26,22,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.5,0.5143,0.74,0.63,1,23,0.0286
"C27H32O22N2P2",27,32,22,2,0,2,"unsaturated/lignin","unsaturated/lignin",-0.0833,0.6667,1.19,0.81,-12,14,-0.4444
"C32H30O24",32,30,24,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.3,0.5625,0.94,0.75,-6,18,-0.1875
"C36H30O21",36,30,21,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.451,0.3333,0.83,0.58,1,22,0.0278
"C28H36O21N2P2",28,36,21,2,0,2,"unsaturated/lignin","unsaturated/lignin",-0.1111,0.4286,1.29,0.75,-12,13,-0.4286
"C36H35O15N2S1P1",36,35,15,2,1,1,"unsaturated/lignin","unsaturated/lignin",0.3878,0.0833,0.97,0.42,2,21,0.0556
"C26H42O24N2S1",26,42,24,2,1,0,"aliphatic","aliphatic+N",-0.7273,0.5385,1.62,0.92,-20,7,-0.7692
"C34H38O22",34,38,22,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.2174,0.1765,1.12,0.65,-6,16,-0.1765
"C37H39O14N2S1P1",37,39,14,2,1,1,"unsaturated/lignin","unsaturated/lignin",0.3462,-0.0811,1.05,0.38,2,20,0.0541
"C24H47O25S1P1",24,47,25,0,1,1,"aliphatic","aliphatic",-1.3158,0.2083,1.96,1.04,-25,2,-1.0417
"C38H38O19",38,38,19,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.3684,0,1,0.5,1,20,0.0263
"C35H42O21",35,42,21,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.1837,0,1.2,0.6,-6,15,-0.1714
"C25H51O24S1P1",25,51,24,0,1,1,"aliphatic","carbohydrate",-1.1818,-0.04,2.04,0.96,-25,1,-1
"C39H42O18",39,42,18,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.3333,-0.1538,1.08,0.46,1,19,0.0256
"C29H51O21S1P1",29,51,21,0,1,1,"aliphatic","aliphatic",-0.4545,-0.2414,1.76,0.72,-18,5,-0.6207
"C39H47O12N2S1P1",39,47,12,2,1,1,"unsaturated/lignin","unsaturated/lignin",0.2759,-0.3846,1.21,0.31,2,18,0.0513
"C47H43O10P1",47,43,10,0,0,1,"aromatic","aromatic",0.5122,-0.4894,0.91,0.21,16,27,0.3404
"C40H46O17",40,46,17,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.3016,-0.3,1.15,0.42,1,18,0.025
"C40H51O11N2S1P1",40,51,11,2,1,1,"unsaturated/lignin","unsaturated/lignin",0.2459,-0.525,1.27,0.28,2,17,0.05
"C41H50O16",41,50,16,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.2727,-0.439,1.22,0.39,1,17,0.0244
"C44H51O8N2S1P1",44,51,8,2,1,1,"unsaturated/lignin","unsaturated/lignin",0.3611,-0.6136,1.16,0.18,9,21,0.2045
"C41H55O10N2S1P1",41,55,10,2,1,1,"unsaturated/lignin","unsaturated/lignin",0.2188,-0.6585,1.34,0.24,2,16,0.0488
"C42H54O15",42,54,15,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.2464,-0.5714,1.29,0.36,1,16,0.0238
"C40H62O14S1",40,62,14,0,1,0,"aliphatic","aliphatic",0.0625,-0.8,1.55,0.35,-5,10,-0.125
"C44H62O11S1",44,62,11,0,1,0,"unsaturated/lignin","unsaturated/lignin",0.2,-0.8636,1.41,0.25,2,14,0.0455
"C40H62O16",40,62,16,0,0,0,"aliphatic","aliphatic",0.0625,-0.75,1.55,0.4,-6,10,-0.15
"C43H63O8N2S1P1",43,63,8,2,1,1,"unsaturated/lignin","unsaturated/lignin",0.1714,-0.907,1.47,0.19,2,14,0.0465
"C41H66O15",41,66,15,0,0,0,"aliphatic","aliphatic",0.0448,-0.878,1.61,0.37,-6,9,-0.1463
"C42H70O14",42,70,14,0,0,0,"aliphatic","aliphatic",0.0286,-1,1.67,0.33,-6,8,-0.1429
"C25H38O26N1P1",25,38,26,1,0,1,"aliphatic","aliphatic+N",-0.7,0.68,1.52,1.04,-20,8,-0.8
"C46H59O7N1P2",46,59,7,1,0,2,"unsaturated/lignin","unsaturated/lignin",0.3165,-0.913,1.28,0.15,9,19,0.1957
"C26H30O23N2P2",26,30,23,2,0,2,"unsaturated/lignin","unsaturated/lignin",-0.1429,0.8462,1.15,0.88,-13,14,-0.5
"C27H34O22N2P2",27,34,22,2,0,2,"unsaturated/lignin","unsaturated/lignin",-0.1667,0.5926,1.26,0.81,-13,13,-0.4815
"C25H37O25S1P1",25,37,25,0,1,1,"unsaturated/lignin","unsaturated/lignin",-0.619,0.6,1.48,1,-19,8,-0.76
"C32H32O24",32,32,24,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.25,0.5,1,0.75,-7,17,-0.2188
"C35H33O16N2S1P1",35,33,16,2,1,1,"unsaturated/lignin","unsaturated/lignin",0.3913,0.2,0.94,0.46,1,21,0.0286
"C39H33O13N2S1P1",39,33,13,2,1,1,"aromatic","aromatic",0.5088,0.0256,0.85,0.33,8,25,0.2051
"C26H41O24S1P1",26,41,24,0,1,1,"aliphatic","aliphatic",-0.5833,0.3462,1.58,0.92,-19,7,-0.7308
"C33H36O23",33,36,23,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.2093,0.303,1.09,0.7,-7,16,-0.2121
"C36H37O15N2S1P1",36,37,15,2,1,1,"unsaturated/lignin","unsaturated/lignin",0.3469,0.0278,1.03,0.42,1,20,0.0278
"C40H37O12N2S1P1",40,37,12,2,1,1,"unsaturated/lignin","unsaturated/lignin",0.4667,-0.125,0.92,0.3,8,24,0.2
"C27H45O23S1P1",27,45,23,0,1,1,"aliphatic","aliphatic",-0.5556,0.1111,1.67,0.85,-19,6,-0.7037
"C24H49O25S1P1",24,49,25,0,1,1,"aliphatic","carbohydrate",-1.4211,0.125,2.04,1.04,-26,1,-1.0833
"C41H41O11N2S1P1",41,41,11,2,1,1,"unsaturated/lignin","unsaturated/lignin",0.4286,-0.2683,1,0.27,8,23,0.1951
"C28H49O22S1P1",28,49,22,0,1,1,"aliphatic","aliphatic",-0.5333,-0.1071,1.75,0.79,-19,5,-0.6786
"C38H45O13N2S1P1",38,45,13,2,1,1,"unsaturated/lignin","unsaturated/lignin",0.2727,-0.2895,1.18,0.34,1,18,0.0263
"C42H45O10N2S1P1",42,45,10,2,1,1,"unsaturated/lignin","unsaturated/lignin",0.3939,-0.4048,1.07,0.24,8,22,0.1905
"C29H53O21S1P1",29,53,21,0,1,1,"aliphatic","aliphatic",-0.5152,-0.3103,1.83,0.72,-19,4,-0.6552
"C36H48O20",36,48,20,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.1154,-0.2222,1.33,0.56,-7,13,-0.1944
"C43H49O9N2S1P1",43,49,9,2,1,1,"unsaturated/lignin","unsaturated/lignin",0.3623,-0.5349,1.14,0.21,8,21,0.186
"C32H54O17N2P2",32,54,17,2,0,2,"aliphatic","aliphatic+N",-0.2308,-0.4375,1.69,0.53,-13,8,-0.4062
"C40H53O11N2S1P1",40,53,11,2,1,1,"unsaturated/lignin","unsaturated/lignin",0.2131,-0.575,1.32,0.28,1,16,0.025
"C33H58O16N2P2",33,58,16,2,0,2,"aliphatic","aliphatic+N",-0.2381,-0.6061,1.76,0.48,-13,7,-0.3939
"C38H56O18",38,56,18,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.069,-0.5263,1.47,0.47,-7,11,-0.1842
"C39H60O17",39,60,17,0,0,0,"aliphatic","aliphatic",0.0492,-0.6667,1.54,0.44,-7,10,-0.1795
"C40H64O14S1",40,64,14,0,1,0,"aliphatic","aliphatic",0.0312,-0.85,1.6,0.35,-6,9,-0.15
"C40H64O16",40,64,16,0,0,0,"aliphatic","aliphatic",0.0312,-0.8,1.6,0.4,-7,9,-0.175
"C41H68O15",41,68,15,0,0,0,"aliphatic","aliphatic",0.0149,-0.9268,1.66,0.37,-7,8,-0.1707
"C44H69O7N2S1P1",44,69,7,2,1,1,"aliphatic","aliphatic+N",0.1233,-1.0682,1.57,0.16,1,12,0.0227
"C42H72O14",42,72,14,0,0,0,"aliphatic","aliphatic",0,-1.0476,1.71,0.33,-7,7,-0.1667
"C45H73O6N2S1P1",45,73,6,2,1,1,"aliphatic","aliphatic+N",0.1053,-1.1778,1.62,0.13,1,11,0.0222
"C52H69O3N2P1",52,69,3,2,0,1,"unsaturated/lignin","unsaturated/lignin",0.3263,-1.0962,1.33,0.06,14,20,0.2692
"C51H76O5S1",51,76,5,0,1,0,"unsaturated/lignin","unsaturated/lignin",0.2211,-1.2549,1.49,0.1,8,14,0.1569
"C11H6O4",11,6,4,0,0,0,"condensed aromatic","condensed aromatic",0.7778,0.1818,0.55,0.36,5,9,0.4545
"C7H8O5S1",7,8,5,0,1,0,"unsaturated/lignin","unsaturated/lignin",0.1429,0.5714,1.14,0.71,-2,4,-0.2857
"C9H7O3N1S1",9,7,3,1,1,0,"aromatic","aromatic",0.6364,0.4444,0.78,0.33,2,7,0.2222
"C8H2O5S1",8,2,5,0,1,0,"condensed aromatic","condensed aromatic",1,1.25,0.25,0.62,2,8,0.25
"C11H5O1N2P1",11,5,1,2,0,1,"condensed aromatic","condensed aromatic",1,0.2727,0.45,0.09,7,11,0.6364
"C8H7O4N1S1",8,7,4,1,1,0,"unsaturated/lignin","unsaturated/lignin",0.5,0.75,0.88,0.5,0,6,0
"C10H18O3N2",10,18,3,2,0,0,"aliphatic","aliphatic+N",-0.0769,-0.6,1.8,0.3,-2,3,-0.2
"C8H9O4N1S1",8,9,4,1,1,0,"unsaturated/lignin","unsaturated/lignin",0.25,0.5,1.12,0.5,-1,5,-0.125
"C13H3O1N1S1",13,3,1,1,1,0,"condensed aromatic","condensed aromatic",1,0.3077,0.23,0.08,10,13,0.7692
"C8H15O3S1P1",8,15,3,0,1,1,"aliphatic","aliphatic",-0.3333,-0.875,1.88,0.38,-3,2,-0.375
"C9H18O6",9,18,6,0,0,0,"aliphatic","lipid",-0.3333,-0.6667,2,0.67,-5,1,-0.5556
"C11H13O2N1S1",11,13,2,1,1,0,"unsaturated/lignin","unsaturated/lignin",0.375,-0.3636,1.18,0.18,2,6,0.1818
"C12H5O1N2P1",12,5,1,2,0,1,"condensed aromatic","condensed aromatic",1,0.25,0.42,0.08,8,12,0.6667
"C9H20O4S1",9,20,4,0,1,0,"aliphatic","lipid",-0.5,-1.1111,2.22,0.44,-5,0,-0.5556
"C9H21O4P1",9,21,4,0,0,1,"aliphatic","lipid",-0.5,-1.4444,2.33,0.44,-5,0,-0.5556
"C5H9O6S1P1",5,9,6,0,1,1,"aliphatic","aliphatic",-Inf,1,1.8,1.2,-6,2,-1.2
"C8H9O7N1",8,9,7,1,0,0,"unsaturated/lignin","unsaturated/lignin",0.1429,1,1.12,0.88,-3,5,-0.375
"C8H11O5N1S1",8,11,5,1,1,0,"unsaturated/lignin","unsaturated/lignin",-0.1429,0.5,1.38,0.62,-3,4,-0.375
"C8H11O7N1",8,11,7,1,0,0,"unsaturated/lignin","unsaturated/lignin",-0.1429,0.75,1.38,0.88,-4,4,-0.5
"C7H6O7S1",7,6,7,0,1,0,"unsaturated/lignin","unsaturated/lignin",0.2,1.4286,0.86,1,-3,5,-0.4286
"C13H7O1N2P1",13,7,1,2,0,1,"condensed aromatic","condensed aromatic",0.8947,0.0769,0.54,0.08,8,12,0.6154
"C8H16O8",8,16,8,0,0,0,"aliphatic","carbohydrate",-0.75,0,2,1,-7,1,-0.875
"C13H10O1P2",13,10,1,0,0,2,"condensed aromatic","condensed aromatic",0.7143,-0.6154,0.77,0.08,7,10,0.5385
"C14H31O2N1",14,31,2,1,0,0,"aliphatic","lipid",-0.1667,-1.7143,2.21,0.14,-3,0,-0.2143
"C12H6O4S1",12,6,4,0,1,0,"condensed aromatic","condensed aromatic",0.7778,0.3333,0.5,0.33,5,10,0.4167
"C10H18O5N2",10,18,5,2,0,0,"aliphatic","aliphatic+N",-0.2727,-0.2,1.8,0.5,-4,3,-0.4
"C8H8O7S1",8,8,7,0,1,0,"unsaturated/lignin","unsaturated/lignin",0.1429,1,1,0.88,-3,5,-0.375
"C12H8O4S1",12,8,4,0,1,0,"condensed aromatic","condensed aromatic",0.6667,0.1667,0.67,0.33,4,9,0.3333
"C12H13O2N2P1",12,13,2,2,0,1,"unsaturated/lignin","unsaturated/lignin",0.5,-0.25,1.08,0.17,3,8,0.25
"C14H7O1N2P1",14,7,1,2,0,1,"condensed aromatic","condensed aromatic",0.9048,0.0714,0.5,0.07,9,13,0.6429
"C9H18O6N2",9,18,6,2,0,0,"aliphatic","lipid",-0.75,0,2,0.67,-6,2,-0.6667
"C13H5O2N2P1",13,5,2,2,0,1,"condensed aromatic","condensed aromatic",1,0.3846,0.38,0.15,8,13,0.6154
"C13H18O1P2",13,18,1,0,0,2,"unsaturated/lignin","unsaturated/lignin",0.3333,-1.2308,1.38,0.08,3,6,0.2308
"C11H25O2S1P1",11,25,2,0,1,1,"aliphatic","lipid",-0.375,-1.7273,2.27,0.18,-4,0,-0.3636
"C14H23O3N1",14,23,3,1,0,0,"aliphatic","aliphatic+N",0.1304,-1,1.64,0.21,0,4,0
"C9H2O7S1",9,2,7,0,1,0,"condensed aromatic","condensed aromatic",1,1.5556,0.22,0.78,1,9,0.1111
"C7H12O4S1P2",7,12,4,0,1,2,"aliphatic","aliphatic",-1,-0.2857,1.71,0.57,-4,3,-0.5714
"C8H4O6N2S1",8,4,6,2,1,0,"condensed aromatic","condensed aromatic",1,2,0.5,0.75,-1,8,-0.125
"C9H10O5N2S1",9,10,5,2,1,0,"unsaturated/lignin","unsaturated/lignin",0.1429,0.8889,1.11,0.56,-2,6,-0.2222
"C8H20O5P2",8,20,5,0,0,2,"aliphatic","lipid",-1.2857,-1.25,2.5,0.62,-7,0,-0.875
"C17H10O1N2",17,10,1,2,0,0,"condensed aromatic","condensed aromatic",0.7931,-0.1176,0.59,0.06,11,14,0.6471
"C15H5O1N2P1",15,5,1,2,0,1,"condensed aromatic","condensed aromatic",1,0.2,0.33,0.07,11,15,0.7333
"C15H7O1N2P1",15,7,1,2,0,1,"condensed aromatic","condensed aromatic",0.913,0.0667,0.47,0.07,10,14,0.6667
"C16H10O2N2",16,10,2,2,0,0,"condensed aromatic","condensed aromatic",0.7692,0,0.62,0.12,9,13,0.5625
"C15H9O1N2P1",15,9,1,2,0,1,"condensed aromatic","condensed aromatic",0.8261,-0.0667,0.6,0.07,9,13,0.6
"C14H7O2N2P1",14,7,2,2,0,1,"condensed aromatic","condensed aromatic",0.9,0.2143,0.5,0.14,8,13,0.5714
"C9H18O7N2",9,18,7,2,0,0,"aliphatic","lipid",-1,0.2222,2,0.78,-7,2,-0.7778
"C12H27O4P1",12,27,4,0,0,1,"aliphatic","lipid",-0.3333,-1.5833,2.25,0.33,-5,0,-0.4167
"C10H4O7S1",10,4,7,0,1,0,"condensed aromatic","condensed aromatic",0.8182,1.2,0.4,0.7,1,9,0.1
"C14H9O2N2P1",14,9,2,2,0,1,"condensed aromatic","condensed aromatic",0.8,0.0714,0.64,0.14,7,12,0.5
"C9H3O9N1",9,3,9,1,0,0,"condensed aromatic","condensed aromatic",1,2,0.33,1,-1,9,-0.1111
"C9H19O8N1",9,19,8,1,0,0,"aliphatic","lipid",-1,0,2.11,0.89,-8,1,-0.8889
"C9H2O10",9,2,10,0,0,0,"condensed aromatic","condensed aromatic",1,2,0.22,1.11,-1,9,-0.1111
"C13H7O3N2P1",13,7,3,2,0,1,"condensed aromatic","condensed aromatic",0.8824,0.3846,0.54,0.23,6,12,0.4615
"C11H14O4N2S1",11,14,4,2,1,0,"unsaturated/lignin","unsaturated/lignin",0.1667,0.1818,1.27,0.36,-1,6,-0.0909
"C9H18O9",9,18,9,0,0,0,"aliphatic","carbohydrate",-0.7778,0,2,1,-8,1,-0.8889
"C13H10O1N2P2",13,10,1,2,0,2,"condensed aromatic","condensed aromatic",0.7647,-0.1538,0.77,0.08,6,11,0.4615
"C10H13O3N2S1P1",10,13,3,2,1,1,"unsaturated/lignin","unsaturated/lignin",0.1111,0.1,1.3,0.3,-1,6,-0.1
"C7H18O5N2P2",7,18,5,2,0,2,"aliphatic","lipid",-11,-0.2857,2.57,0.71,-8,1,-1.1429
"C16H35O2N1",16,35,2,1,0,0,"aliphatic","lipid",-0.1429,-1.75,2.19,0.12,-3,0,-0.1875
"C9H6O8S1",9,6,8,0,1,0,"unsaturated/lignin","unsaturated/lignin",0.5,1.3333,0.67,0.89,-2,7,-0.2222
"C11H15O6P1",11,15,6,0,0,1,"unsaturated/lignin","unsaturated/lignin",0.1429,-0.2727,1.36,0.55,-2,5,-0.1818
"C9H8O8S1",9,8,8,0,1,0,"unsaturated/lignin","unsaturated/lignin",0.25,1.1111,0.89,0.89,-3,6,-0.3333
"C15H7O2N2P1",15,7,2,2,0,1,"condensed aromatic","condensed aromatic",0.9091,0.2,0.47,0.13,9,14,0.6
"C9H16O2N2S1P2",9,16,2,2,1,2,"aliphatic","aliphatic+N",-0.6667,-0.4444,1.78,0.22,-3,4,-0.3333
"C10H18O7N2",10,18,7,2,0,0,"aliphatic","aliphatic+N",-0.5556,0.2,1.8,0.7,-6,3,-0.6
"C18H30O2",18,30,2,0,0,0,"aliphatic","aliphatic",0.1765,-1.4444,1.67,0.11,2,4,0.1111
"C14H5O3N2P1",14,5,3,2,0,1,"condensed aromatic","condensed aromatic",1,0.5,0.36,0.21,8,14,0.5714
"C9H12O8S1",9,12,8,0,1,0,"unsaturated/lignin","unsaturated/lignin",-0.25,0.6667,1.33,0.89,-5,4,-0.5556
"C15H9O2N2P1",15,9,2,2,0,1,"condensed aromatic","condensed aromatic",0.8182,0.0667,0.6,0.13,8,13,0.5333
"C18H4O1N1P1",18,4,1,1,0,1,"condensed aromatic","condensed aromatic",1,0.0556,0.22,0.06,15,18,0.8333
"C18H35O1N1",18,35,1,1,0,0,"aliphatic","aliphatic+N",0.0303,-1.6667,1.94,0.06,0,2,0
"C11H6O7S1",11,6,7,0,1,0,"condensed aromatic","condensed aromatic",0.6923,0.9091,0.55,0.64,1,9,0.0909
"C14H7O3N2P1",14,7,3,2,0,1,"condensed aromatic","condensed aromatic",0.8947,0.3571,0.5,0.21,7,13,0.5
"C15H11O2N2P1",15,11,2,2,0,1,"condensed aromatic","condensed aromatic",0.7273,-0.0667,0.73,0.13,7,12,0.4667
"C11H23O4S1P1",11,23,4,0,1,1,"aliphatic","lipid",-0.4286,-1.1818,2.09,0.36,-5,1,-0.4545
"C15H25O3P1",15,25,3,0,0,1,"aliphatic","aliphatic",0.12,-1.2667,1.67,0.2,0,4,0
"C9H20O7N1P1",9,20,7,1,0,1,"aliphatic","lipid",-1.2857,-0.3333,2.22,0.78,-8,1,-0.8889
"C13H21O6N1",13,21,6,1,0,0,"aliphatic","aliphatic+N",0,-0.4615,1.62,0.46,-3,4,-0.2308
"C17H37O2N1",17,37,2,1,0,0,"aliphatic","lipid",-0.1333,-1.7647,2.18,0.12,-3,0,-0.1765
